year,state,state_po,county_name,candidate,party,candidatevotes,totalvotes,County Name,State Name,Females 18-24 %,Males 65+ %,White alone %,Black or African American alone %,"less than $39,999 %","more than $200,000 %",Regular high school diploma %,Master's degree %,In labor force %,Not in labor force %
2016,North Carolina,NC,Harnett,DONALD TRUMP,REPUBLICAN,27614,46065,Harnett County,North Carolina,0.09368552672710222,0.0965197956577267,0.675864792291897,0.21261254146264413,0.4232503020726833,0.01798494283855377,0.2583646827275219,0.04956526071900147,0.6024687483655002,0.3975312516344997
2016,North Carolina,NC,Haywood,DONALD TRUMP,REPUBLICAN,18929,30727,Haywood County,North Carolina,0.06533675558010332,0.21748038058198485,0.9590445977474529,0.010692045588062507,0.46836020687557045,0.022855187100699725,0.22708535129412294,0.07064176784628207,0.535414045807624,0.464585954192376
2016,North Carolina,NC,Henderson,DONALD TRUMP,REPUBLICAN,35809,58176,Henderson County,North Carolina,0.060907601686940156,0.22679969358967172,0.9111491817321131,0.03145034038140751,0.41853783122273064,0.02519953176545706,0.21339413425920267,0.07721554580241329,0.5493088564716166,0.4506911435283833
2016,North Carolina,NC,Hertford,HILLARY CLINTON,DEMOCRAT,6910,10186,Hertford County,North Carolina,0.1066373840897999,0.1456926027854224,0.3529750875025736,0.5824171299155858,0.5599586492074431,0.008155295198713532,0.26606049800915194,0.0359541213525881,0.5051669911636962,0.4948330088363037
2016,North Carolina,NC,Hoke,HILLARY CLINTON,DEMOCRAT,9726,18230,Hoke County,North Carolina,0.0800793923432192,0.073126997739144,0.4580448575781536,0.33315333731895935,0.47713775010090526,0.0096292452286225,0.2407100300964314,0.035931453841901606,0.5995448481519265,0.40045515184807345
2016,North Carolina,NC,Hyde,DONALD TRUMP,REPUBLICAN,1288,2304,Hyde County,North Carolina,0.13989441930618401,0.13604299630500505,0.6649493693373602,0.3295434357790016,0.5387396694214877,0.012913223140495868,0.3226837060702875,0.018923568444335216,0.5504587155963303,0.44954128440366975
2016,North Carolina,NC,Iredell,DONALD TRUMP,REPUBLICAN,54754,82567,Iredell County,North Carolina,0.07758630816036462,0.12963502586144096,0.8157057309857726,0.12312156328921209,0.3695638084127293,0.046260289066044465,0.24336513137612417,0.05997586519743854,0.6470766182398451,0.35292338176015486
2016,North Carolina,NC,Jackson,DONALD TRUMP,REPUBLICAN,9870,18713,Jackson County,North Carolina,0.19049676025917928,0.16246567281286778,0.8346714531738909,0.030902078734809713,0.49700897308075775,0.012400299102691924,0.20747187595013683,0.08152173913043478,0.5363043415797488,0.4636956584202511
2016,North Carolina,NC,Johnston,DONALD TRUMP,REPUBLICAN,54372,85909,Johnston County,North Carolina,0.0754505354658499,0.10751185258073173,0.7819000301940655,0.1528149103785238,0.377228364890302,0.015375124566981445,0.25136049295892565,0.04493394283417893,0.6486156498006966,0.35138435019930336
2016,North Carolina,NC,Jones,DONALD TRUMP,REPUBLICAN,2974,5135,Jones County,North Carolina,0.06966897613548884,0.2031570315703157,0.6585269009330951,0.3057375421878102,0.5491427191499638,0.009900990099009901,0.2365490406547699,0.03314101704011807,0.5339759609663216,0.46602403903367845
2016,North Carolina,NC,Lee,DONALD TRUMP,REPUBLICAN,13712,25084,Lee County,North Carolina,0.08029603431902282,0.13050374099231113,0.7000167954316426,0.1903258313738663,0.4442362639936297,0.017846269146095835,0.21686960484013873,0.05247702706123585,0.6266126059712496,0.3733873940287505
2016,North Carolina,NC,Lenoir,DONALD TRUMP,REPUBLICAN,13613,26807,Lenoir County,North Carolina,0.0754265091863517,0.15278326095538886,0.5494060984179765,0.39144370361482955,0.5340864653486856,0.013382576580490984,0.25381921156569043,0.0366147502297737,0.5949020614147635,0.4050979385852365
2016,North Carolina,NC,Lincoln,DONALD TRUMP,REPUBLICAN,28806,40023,Lincoln County,North Carolina,0.07060841037876528,0.14428401648671202,0.8841733201308549,0.05353270746900969,0.3951064941852868,0.038514308114464914,0.2542118521429975,0.04398549300555625,0.6272030114953256,0.37279698850467435
2016,North Carolina,NC,Mcdowell,DONALD TRUMP,REPUBLICAN,14568,19875,McDowell County,North Carolina,0.07808993806660085,0.16268531960758437,0.9101370715126741,0.04007731099904472,0.5328479608668449,0.008133780786075878,0.27285193380496775,0.03138342630972045,0.5336779107725789,0.46632208922742113
2016,North Carolina,NC,Macon,DONALD TRUMP,REPUBLICAN,12127,17734,Macon County,North Carolina,0.06126864821774285,0.2499239150283036,0.9258038892648054,0.011503044923656261,0.5048307591192902,0.027604337824515282,0.24101187892182013,0.055014010024073565,0.5160683881952327,0.4839316118047673
2016,North Carolina,NC,Madison,DONALD TRUMP,REPUBLICAN,6783,11269,Madison County,North Carolina,0.10090798464850698,0.180721738298076,0.9611926171320397,0.019261713203975392,0.4953571428571429,0.017857142857142856,0.24994980927524593,0.07736063708759955,0.5643575545259352,0.4356424454740649
2016,North Carolina,NC,Martin,DONALD TRUMP,REPUBLICAN,5897,11964,Martin County,North Carolina,0.07078589059638506,0.18509725139256689,0.5406635474266269,0.43224159931943856,0.5502336448598131,0.01826677994902294,0.300529856521998,0.03280347681133536,0.5511085666701364,0.44889143332986364
2016,North Carolina,NC,Mecklenburg,HILLARY CLINTON,DEMOCRAT,294562,472857,Mecklenburg County,North Carolina,0.09049962243479154,0.08668270111123227,0.5586059732707106,0.3116031841102855,0.33788947373863765,0.07756124548867127,0.16043709287551752,0.10835800528226053,0.7156189302540228,0.28438106974597716
2016,North Carolina,NC,Mitchell,DONALD TRUMP,REPUBLICAN,6282,8096,Mitchell County,North Carolina,0.07501923570146192,0.2115204286671132,0.9694686496756862,0.004062110987355041,0.5031142946122703,0.008564310183743382,0.2696260854155591,0.04270777954988481,0.506484375,0.493515625
2016,North Carolina,NC,Montgomery,DONALD TRUMP,REPUBLICAN,7130,11540,Montgomery County,North Carolina,0.05157429833309588,0.16759693383939867,0.7664058234758871,0.18802547770700637,0.5468880437807253,0.015026435395603376,0.24446173800259402,0.02848249027237354,0.5392255584035152,0.4607744415964848
2016,North Carolina,NC,Moore,DONALD TRUMP,REPUBLICAN,30490,48692,Moore County,North Carolina,0.06331239504944337,0.22206856556554325,0.8276673471580531,0.1252175781669711,0.3864851983265371,0.04466980882275062,0.20424707547872736,0.0928544817822815,0.5550430137458411,0.44495698625415886
2016,North Carolina,NC,Nash,DONALD TRUMP,REPUBLICAN,23319,47665,Nash County,North Carolina,0.08501100334175564,0.14352556887152662,0.5322244000635694,0.38839858028288393,0.459212607012378,0.029036479633567806,0.2846902201740911,0.04842588713556455,0.6099568017385313,0.3900431982614687
2016,North Carolina,NC,New Hanover,DONALD TRUMP,REPUBLICAN,55344,111905,New Hanover County,North Carolina,0.12908248147258478,0.14183544973036366,0.8100078547336321,0.14133438063115095,0.39524994698601545,0.04751169097869396,0.18559152827655762,0.08766789099606806,0.6443264986870775,0.3556735013129225
2016,North Carolina,NC,Northampton,HILLARY CLINTON,DEMOCRAT,6144,9848,Northampton County,North Carolina,0.07397983224955235,0.1961665169212339,0.3942699243746364,0.574122551871243,0.592964244521338,0.006689734717416378,0.32155406749320425,0.03308360405754823,0.47938414883069924,0.5206158511693008
2016,North Carolina,NC,Onslow,DONALD TRUMP,REPUBLICAN,37122,57135,Onslow County,North Carolina,0.13996301574775327,0.06924861681242192,0.7430701730774407,0.15013324002045705,0.415579646512222,0.013587086679545926,0.2474117387908765,0.04538718785669944,0.7028027275855531,0.29719727241444693
2016,North Carolina,NC,Orange,HILLARY CLINTON,DEMOCRAT,59923,82340,Orange County,North Carolina,0.19407719336623783,0.1028560285602856,0.7517005586272504,0.11451500997804116,0.3278301886792453,0.11875579956696566,0.12515776188472866,0.17303557238348993,0.6588458492520038,0.3411541507479962
2016,North Carolina,NC,Pamlico,DONALD TRUMP,REPUBLICAN,4258,6870,Pamlico County,North Carolina,0.06292706181471476,0.2432186694953781,0.7541110766366739,0.18414520632950668,0.45233609645817635,0.01733232856066315,0.2591537835638731,0.05146460537021969,0.4886497241566429,0.5113502758433571
2016,North Carolina,NC,Pasquotank,HILLARY CLINTON,DEMOCRAT,8615,17391,Pasquotank County,North Carolina,0.10736211384509602,0.13418252506650297,0.5873361898318675,0.365331128316921,0.4439342015078821,0.015764222069910898,0.2392095098811265,0.056699291258859266,0.5817603194908115,0.41823968050918847
2016,North Carolina,NC,Pender,DONALD TRUMP,REPUBLICAN,17639,27885,Pender County,North Carolina,0.06939539482977822,0.1601526282005563,0.765889492175024,0.16357926115192165,0.44263173273595013,0.027661439563650532,0.24258391386953768,0.05798606713109563,0.5889406620586092,0.4110593379413908
2016,North Carolina,NC,Perquimans,DONALD TRUMP,REPUBLICAN,4177,6708,Perquimans County,North Carolina,0.06258000284454558,0.23870166174871874,0.7334818114328137,0.2446919079435783,0.43782837127845886,0.025919439579684764,0.2962075848303393,0.03153692614770459,0.5440461178166096,0.4559538821833904
2016,North Carolina,NC,Person,DONALD TRUMP,REPUBLICAN,11185,19615,Person County,North Carolina,0.07553154581949745,0.15473999684526,0.6867537503826922,0.2691856311868558,0.462582396277627,0.01059842316143208,0.31170340244743816,0.02908602345764189,0.6046880451676341,0.3953119548323659
2016,North Carolina,NC,Pitt,HILLARY CLINTON,DEMOCRAT,41824,80527,Pitt County,North Carolina,0.19275651751497813,0.10167848270011513,0.582706251784185,0.3458635455324008,0.47348991337712926,0.02742573106214755,0.21071907015295058,0.07633072793685367,0.655334223080418,0.344665776919582
2016,North Carolina,NC,Polk,DONALD TRUMP,REPUBLICAN,6768,10934,Polk County,North Carolina,0.055513595166163145,0.2530826140567201,0.9117299744144853,0.05333595748868333,0.4242669129531286,0.027476333410297853,0.20351013033939863,0.08162343528197187,0.5364722254435811,0.46352777455641886
2016,North Carolina,NC,Randolph,DONALD TRUMP,REPUBLICAN,49430,64575,Randolph County,North Carolina,0.07618902734175115,0.14622728760262374,0.8661949112127247,0.06137963924032878,0.4615735004737264,0.011424094453757016,0.2751454099689177,0.03303140034672712,0.6110963561032614,0.38890364389673854
2016,North Carolina,NC,Richmond,DONALD TRUMP,REPUBLICAN,10383,19328,Richmond County,North Carolina,0.08195957113192355,0.14425903314792204,0.6290964777947933,0.3166265587398819,0.5801820348900206,0.010889587170874418,0.2879765395894428,0.03747148908439231,0.5441870737969686,0.4558129262030314
2016,North Carolina,NC,Robeson,DONALD TRUMP,REPUBLICAN,20762,40858,Robeson County,North Carolina,0.10345223569941865,0.11611283141532251,0.29351444536915944,0.24223487100225893,0.6028444483164177,0.010998823888138694,0.30760379485252676,0.027839094495585196,0.52021565942015,0.4797843405798499
2016,North Carolina,NC,Rockingham,DONALD TRUMP,REPUBLICAN,26830,42278,Rockingham County,North Carolina,0.07351056005043606,0.16261593663259089,0.7575137652614855,0.18543385057346187,0.49996000319974404,0.009679225661947044,0.2930755120758178,0.03141241210638948,0.5676960889078863,0.4323039110921137
2016,North Carolina,NC,Rowan,DONALD TRUMP,REPUBLICAN,42810,64369,Rowan County,North Carolina,0.08504114434033572,0.14261757200145825,0.781288303747819,0.1609947077739484,0.44886694911960195,0.017355307653438023,0.27020356502478643,0.03889885033224343,0.5864347794727541,0.41356522052724587
2016,North Carolina,NC,Rutherford,DONALD TRUMP,REPUBLICAN,21871,30307,Rutherford County,North Carolina,0.07254656212655572,0.17553716967152383,0.8545149248137209,0.10334177898382334,0.5434126085315213,0.01245753114382786,0.2566834764627688,0.040681113244571986,0.5242607687636852,0.4757392312363148
2016,North Carolina,NC,Sampson,DONALD TRUMP,REPUBLICAN,14838,25928,Sampson County,North Carolina,0.08049687913169142,0.13757614620070535,0.6224789289469966,0.25489303595812474,0.5354142680482709,0.01513794720907424,0.2776340545625588,0.024082784571966134,0.5994650147824863,0.40053498521751374
2016,North Carolina,NC,Scotland,HILLARY CLINTON,DEMOCRAT,7319,13928,Scotland County,North Carolina,0.10267931436179065,0.1369034155168514,0.4550138612752373,0.38447537173419954,0.5960365853658537,0.004801829268292683,0.28303880950367805,0.038302189904455906,0.4627337927155112,0.5372662072844888
2016,North Carolina,NC,Stanly,DONALD TRUMP,REPUBLICAN,21964,29917,Stanly County,North Carolina,0.08380401944043084,0.15631010013926652,0.8449430786998845,0.10508166969147005,0.4595557062913346,0.010683398338138037,0.2799062514947147,0.03556225187736165,0.6087294444898961,0.3912705555101039
2016,North Carolina,NC,Stokes,DONALD TRUMP,REPUBLICAN,17116,22550,Stokes County,North Carolina,0.07226628417144786,0.1692821662490659,0.9339762770972811,0.04159042473037263,0.4659718603439291,0.0065659197498697235,0.3225355464334583,0.02528407400797192,0.5745943391272383,0.42540566087276166
2016,North Carolina,NC,Surry,DONALD TRUMP,REPUBLICAN,23671,32196,Surry County,North Carolina,0.07310215557638237,0.1677770876856191,0.9203622521197796,0.036953564115601856,0.5339667787911364,0.02004369386551999,0.24416294576997974,0.041287200771061586,0.5389686717432411,0.46103132825675885
2016,North Carolina,NC,Swain,DONALD TRUMP,REPUBLICAN,3565,6124,Swain County,North Carolina,0.07979160954208939,0.17247838616714697,0.6423352536180975,0.01306730363917381,0.5622119815668203,0.018617511520737328,0.2532567442814648,0.04020925223099805,0.5257142857142857,0.4742857142857143
2016,North Carolina,NC,Transylvania,DONALD TRUMP,REPUBLICAN,10520,17869,Transylvania County,North Carolina,0.07194496268656717,0.26385920804525453,0.9037263323452907,0.03850341782106346,0.4581316378874359,0.022902969438624375,0.23543620918716535,0.0822899472603567,0.5130045480386584,0.4869954519613417
2016,North Carolina,NC,Tyrrell,DONALD TRUMP,REPUBLICAN,975,1739,Tyrrell County,North Carolina,0.04159733777038269,0.1621505376344086,0.5576550387596899,0.36627906976744184,0.6211393273850377,0.011667810569663692,0.31462475946119306,0.03335471456061578,0.462406015037594,0.5375939849624061
2016,North Carolina,NC,Union,DONALD TRUMP,REPUBLICAN,66707,105710,Union County,North Carolina,0.0821066553132898,0.10219080217494707,0.8161837014162692,0.1160770906283603,0.2760566497012613,0.08143394556317769,0.21591952766236605,0.07306655004009038,0.6782023875879727,0.32179761241202737
2016,North Carolina,NC,Vance,HILLARY CLINTON,DEMOCRAT,12229,19977,Vance County,North Carolina,0.08727150197961418,0.14644129827602811,0.4348656421317516,0.4979329558731015,0.582777877859845,0.01567285173842551,0.3087625913822727,0.022841357005693494,0.5602913869447221,0.4397086130552778
2016,North Carolina,NC,Wake,HILLARY CLINTON,DEMOCRAT,302736,527624,Wake County,North Carolina,0.08957406700577206,0.08828246761278831,0.6706419941997405,0.20597530883978785,0.2686814290881325,0.08219266165655266,0.13800711917300565,0.13250469329042325,0.7085643369134056,0.29143566308659447
2016,North Carolina,NC,Warren,HILLARY CLINTON,DEMOCRAT,6413,9842,Warren County,North Carolina,0.07731042654028436,0.19076108277755982,0.3958866364888801,0.5081676835268648,0.5741003482522894,0.01560686185992519,0.2998545404169841,0.043984207245272564,0.464393714793952,0.535606285206048
2016,North Carolina,NC,Washington,HILLARY CLINTON,DEMOCRAT,3510,6165,Washington County,North Carolina,0.0701255980861244,0.1941530524505589,0.4650883787890906,0.48620331120531074,0.597539880837978,0.01422256390543917,0.3121166531651429,0.02453419743085291,0.5292603228042381,0.47073967719576193
2016,North Carolina,NC,Watauga,HILLARY CLINTON,DEMOCRAT,14138,29985,Watauga County,North Carolina,0.3071888006053727,0.13041991259737792,0.9401270262584132,0.01198217840553607,0.5046259842519685,0.031840551181102364,0.17174496416318488,0.0999354597642583,0.5620884188850039,0.437911581114996
2016,North Carolina,NC,Wayne,DONALD TRUMP,REPUBLICAN,27540,50689,Wayne County,North Carolina,0.09053510914965718,0.12238942985475885,0.5954261653555328,0.3094007890909383,0.49524599578839895,0.017378171994980113,0.2469828795958462,0.04324640935215805,0.6096847146468006,0.3903152853531994
2016,North Carolina,NC,Wilkes,DONALD TRUMP,REPUBLICAN,23752,31296,Wilkes County,North Carolina,0.07257188589721603,0.1793994454604448,0.9115085355940077,0.0427505516200209,0.5466047928071638,0.014175397890004713,0.2752828528755856,0.03118030975714549,0.5499634000464194,0.45003659995358053
2016,North Carolina,NC,Wilson,HILLARY CLINTON,DEMOCRAT,19663,38135,Wilson County,North Carolina,0.08678560628968854,0.14557551908041216,0.5063283384588995,0.3901883186100935,0.49605535032245945,0.01790745726629516,0.28177769699172955,0.045060438062346636,0.5938891043039938,0.4061108956960062
2016,North Carolina,NC,Yadkin,DONALD TRUMP,REPUBLICAN,13880,17624,Yadkin County,North Carolina,0.07430920539106,0.16444468336737986,0.9152013538168645,0.03397763029165234,0.5088637404330477,0.015503368875515143,0.289239956158585,0.03125590536301447,0.5479084089494546,0.4520915910505454
2016,North Carolina,NC,Yancey,DONALD TRUMP,REPUBLICAN,6385,9960,Yancey County,North Carolina,0.06907675194660734,0.21361366012312696,0.9654525825330985,0.01170521052332519,0.5396443374782725,0.011097740339617596,0.27775208140610547,0.04116558741905643,0.5204638472032742,0.4795361527967258
2016,Pennsylvania,PA,Adams,DONALD TRUMP,REPUBLICAN,31423,47489,Adams County,Pennsylvania,0.0953480699439129,0.16740324892498806,0.9223262807220983,0.014396760974459261,0.31474561655648176,0.03174893516945831,0.366458748815434,0.06975856069928289,0.6423222992967449,0.3576777007032551
2016,Pennsylvania,PA,Allegheny,HILLARY CLINTON,DEMOCRAT,367617,650114,Allegheny County,Pennsylvania,0.09038788321923773,0.1490365563910028,0.8062697096784681,0.1297116291166813,0.3783702866826719,0.05331262062797157,0.25420745930015237,0.11092263592084647,0.6464192492653605,0.3535807507346395
2016,Pennsylvania,PA,Armstrong,DONALD TRUMP,REPUBLICAN,23484,31618,Armstrong County,Pennsylvania,0.0682212485664716,0.17958513654678407,0.9791000118497453,0.009390923095153453,0.43886725663716813,0.017415929203539824,0.4354548578127211,0.03763364795763688,0.5745669699515579,0.4254330300484422
2016,Pennsylvania,PA,Beaver,DONALD TRUMP,REPUBLICAN,48167,83571,Beaver County,Pennsylvania,0.07298692360633173,0.17195976836330387,0.9088088413462959,0.06071333589432936,0.3898542640980535,0.023826890347678095,0.35451376700978754,0.05669248916353069,0.6254404813064031,0.3745595186935969
2016,Pennsylvania,PA,Bedford,DONALD TRUMP,REPUBLICAN,19552,23637,Bedford County,Pennsylvania,0.06574479401055516,0.18730796017862264,0.977012200114632,0.005383607631212642,0.430885255858683,0.014172192134433366,0.46697445193451537,0.03883192658471648,0.5925056794068453,0.40749432059315477
2016,Pennsylvania,PA,Berks,DONALD TRUMP,REPUBLICAN,96626,183065,Berks County,Pennsylvania,0.09626463394362518,0.14139096599227677,0.8362026288526602,0.04831959661625175,0.34971892608116706,0.038254914693901645,0.33506324424831596,0.06544170272146277,0.6558218971041654,0.3441781028958346
2016,Pennsylvania,PA,Blair,DONALD TRUMP,REPUBLICAN,39135,54909,Blair County,Pennsylvania,0.08385851889889984,0.16835890615369645,0.9584726446786375,0.01602643010872241,0.46178906464654396,0.02345252580759116,0.43548950064741315,0.04707538141079773,0.5885904865621718,0.41140951343782817
2016,Pennsylvania,PA,Bradford,DONALD TRUMP,REPUBLICAN,18141,25708,Bradford County,Pennsylvania,0.07000767557886657,0.1809757694826457,0.9710555267926482,0.0056788765208387266,0.397827063676837,0.026834946697708615,0.4286172896124742,0.04345333639073607,0.5686072990347218,0.4313927009652782
2016,Pennsylvania,PA,Bucks,HILLARY CLINTON,DEMOCRAT,167060,344297,Bucks County,Pennsylvania,0.07537160976587957,0.14890512850573814,0.887997828239277,0.03868608476254352,0.23018024383663716,0.10371835883468869,0.27862268285567615,0.11276524051714976,0.6764306928846671,0.3235693071153329
2016,Pennsylvania,PA,Butler,DONALD TRUMP,REPUBLICAN,64428,97071,Butler County,Pennsylvania,0.08770269551810303,0.15114925649142272,0.9618925226106875,0.01095852108359233,0.3072015194885102,0.059254701586367406,0.3064723827627968,0.09371311186399105,0.6403751668979669,0.359624833102033
2016,Pennsylvania,PA,Cambria,DONALD TRUMP,REPUBLICAN,42258,63072,Cambria County,Pennsylvania,0.08911939337577796,0.1758586647413323,0.9384881171876134,0.033332849406948216,0.4687838640892089,0.017320935435382948,0.41190122350929337,0.053592149996946316,0.5511868916742525,0.4488131083257475
2016,Pennsylvania,PA,Cameron,DONALD TRUMP,REPUBLICAN,1589,2186,Cameron County,Pennsylvania,0.06863157894736842,0.21916118421052633,0.9781568545870606,0.006032868733097566,0.49657064471879286,0.020118884316415182,0.39730176211453744,0.02340308370044053,0.5552849488553336,0.44471505114466636
2016,Pennsylvania,PA,Carbon,DONALD TRUMP,REPUBLICAN,18743,28776,Carbon County,Pennsylvania,0.06542950657691596,0.17840596043075382,0.9611534276387378,0.01804756723146277,0.3825979157788711,0.015767249060550884,0.41225484999469947,0.047726068058942014,0.5985877036060635,0.40141229639393655
2016,Pennsylvania,PA,Centre,HILLARY CLINTON,DEMOCRAT,37088,76148,Centre County,Pennsylvania,0.24482941020893945,0.1075779697934369,0.8799834147935016,0.03796378896581186,0.3870119396181426,0.04828444693795256,0.2795982128576151,0.12707264797773538,0.5779606003616111,0.4220393996383889
2016,Pennsylvania,PA,Chester,HILLARY CLINTON,DEMOCRAT,141682,268800,Chester County,Pennsylvania,0.08916587506393714,0.13128603570535738,0.8613337551852633,0.05840891513745342,0.21160447941045732,0.14616459851864547,0.20573042799841063,0.14331580580699613,0.6887161259471424,0.31128387405285757
2016,Pennsylvania,PA,Clarion,DONALD TRUMP,REPUBLICAN,12576,17535,Clarion County,Pennsylvania,0.1440168370414913,0.16251382816203971,0.9673848840494106,0.011864711471789208,0.4717314487632509,0.014323573952549217,0.4094720318542058,0.059382059037482296,0.5611831193562258,0.43881688064377417
2016,Pennsylvania,PA,Clearfield,DONALD TRUMP,REPUBLICAN,24932,34271,Clearfield County,Pennsylvania,0.07362388857480598,0.16080556607345703,0.9522730072686953,0.024959960576567696,0.454589017027122,0.012682490496118583,0.4400748432337671,0.030426134448115434,0.5404855913725028,0.4595144086274972
2016,Pennsylvania,PA,Clinton,DONALD TRUMP,REPUBLICAN,10022,15394,Clinton County,Pennsylvania,0.16602987148315387,0.15781870711448176,0.9619081343585593,0.016314245244840146,0.43766145479265806,0.011896668932698844,0.4098223198243162,0.048193252146136956,0.5843907258189003,0.41560927418109966
2016,Pennsylvania,PA,Columbia,DONALD TRUMP,REPUBLICAN,18004,28228,Columbia County,Pennsylvania,0.1767100742066815,0.15585425806652353,0.9518211226262505,0.01843587132330917,0.4368265290635908,0.022158142358476247,0.4080918509708849,0.056126066372389816,0.570201696244031,0.42979830375596895
2016,Pennsylvania,PA,Crawford,DONALD TRUMP,REPUBLICAN,24987,37492,Crawford County,Pennsylvania,0.09499831403843992,0.1718301913403225,0.958265825548393,0.018913670470083997,0.4370908880264149,0.021346231825291086,0.4057692949381027,0.05926123661116487,0.5771922601893783,0.42280773981062164
2016,Pennsylvania,PA,Cumberland,DONALD TRUMP,REPUBLICAN,69076,121617,Cumberland County,Pennsylvania,0.0993895568004021,0.1485496119848944,0.8907676408107021,0.03554819183228209,0.29906425840146733,0.048673070745380874,0.29787648203857725,0.09489765823158143,0.6483090964649071,0.35169090353509297
2016,Pennsylvania,PA,Dauphin,HILLARY CLINTON,DEMOCRAT,64706,130872,Dauphin County,Pennsylvania,0.08155858971159674,0.13418421192495464,0.7177399783793325,0.1832608967429273,0.3532950431445137,0.039896199108981865,0.30205675383410663,0.0749188964591446,0.6550258276806559,0.34497417231934413
2016,Pennsylvania,PA,Delaware,HILLARY CLINTON,DEMOCRAT,177402,297634,Delaware County,Pennsylvania,0.098420304985538,0.1299325242161446,0.703858684440777,0.21000469486907716,0.30733755709444527,0.08252541623692353,0.2893275298662468,0.1068278936854221,0.6494122490355395,0.3505877509644605
2016,Pennsylvania,PA,Elk,DONALD TRUMP,REPUBLICAN,10025,14426,Elk County,Pennsylvania,0.06840077071290944,0.18280676919117175,0.9803285011732185,0.004982160650573752,0.41139051040263436,0.012273611734770243,0.44025654542259707,0.04441222983658408,0.6154234654234654,0.38457653457653457
2016,Pennsylvania,PA,Erie,DONALD TRUMP,REPUBLICAN,60069,123679,Erie County,Pennsylvania,0.1050554486816793,0.13865878714398763,0.8735011625282572,0.07115962641464821,0.4272810708151971,0.027915345261570055,0.3501004000021305,0.06895376273641937,0.6135882520368592,0.3864117479631409
2016,Pennsylvania,PA,Fayette,DONALD TRUMP,REPUBLICAN,34590,53767,Fayette County,Pennsylvania,0.07239512855209743,0.1687625488745641,0.927832286614666,0.040602254356361146,0.4949491184254669,0.01397845454206583,0.45167412088137543,0.03620081244101596,0.5244831925220205,0.47551680747797953
2016,Pennsylvania,PA,Forest,DONALD TRUMP,REPUBLICAN,1683,2401,Forest County,Pennsylvania,0.017369727047146403,0.14130249957490224,0.6209795809422127,0.3164286667556386,0.551762114537445,0.007158590308370044,0.3510392609699769,0.027097767513471902,0.14528867102396514,0.8547113289760349
2016,Pennsylvania,PA,Franklin,DONALD TRUMP,REPUBLICAN,49768,69731,Franklin County,Pennsylvania,0.0763496375645367,0.16439670566912765,0.9305336363100578,0.03841998074744445,0.34098868534482757,0.024178340517241378,0.3768107714288418,0.059174732937825845,0.6287078831172023,0.37129211688279773
2016,Pennsylvania,PA,Fulton,DONALD TRUMP,REPUBLICAN,5694,6771,Fulton County,Pennsylvania,0.07100591715976332,0.1818304901164365,0.9713369275916195,0.015423462772128574,0.39873100684588414,0.01335782267490399,0.4694407072842591,0.046607726311743224,0.602642875178857,0.397357124821143
2016,Pennsylvania,PA,Greene,DONALD TRUMP,REPUBLICAN,10849,15764,Greene County,Pennsylvania,0.09672610831999116,0.14798527306197587,0.9308980859592768,0.04380259629934429,0.42027777777777775,0.019791666666666666,0.39405260011954574,0.050508069336521216,0.5028620492272468,0.4971379507727533
2016,Pennsylvania,PA,Huntingdon,DONALD TRUMP,REPUBLICAN,14494,19706,Huntingdon County,Pennsylvania,0.09556947344003712,0.16225451850631972,0.919487828287235,0.05455457638949481,0.43634756995581736,0.008718703976435935,0.4322803583988257,0.03779700926577169,0.5240568760165801,0.4759431239834199
2016,Pennsylvania,PA,Indiana,DONALD TRUMP,REPUBLICAN,24888,37770,Indiana County,Pennsylvania,0.17290298884348745,0.15183591704796376,0.9454229577899441,0.024413939719514006,0.44883877976452624,0.022989518189024928,0.4020304568527919,0.06014783150770327,0.5717508099905672,0.4282491900094328
2016,Pennsylvania,PA,Jefferson,DONALD TRUMP,REPUBLICAN,15192,19478,Jefferson County,Pennsylvania,0.07611747404073266,0.1742410552945428,0.9803028603477285,0.006371284352215368,0.4497821350762527,0.011928104575163398,0.4652674296946831,0.03798230874100377,0.5787298525967765,0.4212701474032236
2016,Pennsylvania,PA,Juniata,DONALD TRUMP,REPUBLICAN,8273,10454,Juniata County,Pennsylvania,0.07092369477911646,0.18283310411778983,0.9670307524888154,0.009431300632783846,0.3973836585888913,0.01790692687111302,0.47088578490544347,0.04437546703454619,0.5940818277892406,0.4059181722107594
2016,Pennsylvania,PA,Lackawanna,HILLARY CLINTON,DEMOCRAT,51983,103456,Lackawanna County,Pennsylvania,0.09415870649931381,0.16232435739325493,0.9249363867684478,0.029750335671295643,0.43238546974428815,0.026604362833728603,0.3432529879148027,0.07149629431795419,0.5937296667922332,0.40627033320776684
2016,Pennsylvania,PA,Lancaster,DONALD TRUMP,REPUBLICAN,137914,241112,Lancaster County,Pennsylvania,0.09189957888393219,0.14737753663172093,0.885608973757761,0.041295417456059726,0.3209444821099959,0.03738575018733656,0.3259593055245953,0.06683747322917519,0.6622854115659408,0.33771458843405927
2016,Pennsylvania,PA,Lawrence,DONALD TRUMP,REPUBLICAN,25428,40753,Lawrence County,Pennsylvania,0.08046404728028894,0.17587470531942206,0.932416862461594,0.03802186878727634,0.4390391713955154,0.023772794887334033,0.3899517735896948,0.05185925502887239,0.5757309540150995,0.4242690459849005
